Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,liveness,valence,tempo,track_genre,popularity_level,duration_min,duration_sec,minutes,seconds,duration_mmss,energy_level
90540,1nYo1XPxlNiVNClaD1emxe,Leda Moreno,Disco Conmemorativo 40 Aniversario El Disco de Oro de Rock,Diablito Loco (Pickle Up a Doodle),31,146333,False,0.78,0.658,-11.972,0.546,0.957,132.793,rock-n-roll,Low,2.4388833333333335,146,2,26,2:26,Medium
83298,5hlzz0D0ttrhZk8XSbbBVC,Armin van Buuren,ASOT 1090 - A State Of Trance Episode 1090,"A State Of Trance (ASOT 1090) - Interview with GXD, Pt. 1",35,33653,False,0.551,0.68,-8.036,0.43,0.768,132.42,progressive-house,Low,0.5608833333333333,33,0,33,0:33,Medium
91455,7w87IxuO7BDcJ3YUqCyMTT,Foster The People,Torches,Pumped Up Kicks,83,239600,False,0.733,0.71,-5.849,0.0956,0.965,127.975,rock,High,3.993333333333333,239,3,59,3:59,High
60014,7sd72KZS8D59g5NmhxyHpJ,Koffee,Rapture EP,Toast,67,191502,False,0.906,0.638,-7.917,0.0725,0.789,99.959,j-dance,Medium,3.1917,191,3,11,3:11,Medium
33014,7floNISpH8VF4z4459Qo18,XXXTENTACION,Look At Me!,Look At Me!,82,126345,True,0.763,0.726,-6.405,0.0976,0.349,139.059,emo,High,2.10575,126,2,6,2:06,High
92057,28Dx1LdHVYVJuxclLNT9MC,Brenda Lee,Christmas Dinner 2022,Rockin' Around The Christmas Tree,0,123453,False,0.631,0.569,-5.956,0.27,0.874,71.078,rockabilly,Low,2.05755,123,2,3,2:03,Medium
4493,3ExKJt4K8duUfEG49QWzPi,Bethel Music;Jeremy Riddle,For the Sake of the World,This Is Amazing Grace,51,452013,False,0.437,0.735,-6.606,0.701,0.145,98.923,ambient,Medium,7.53355,452,7,32,7:32,High
77744,2NJ0eKxLE4m0kp6OyfQo3q,Thiaguinho,"Infinito 2021, Vol.2",Pot-Pourri: Tá Vendo Aquela Lua / Fugidinha,43,387803,False,0.504,0.743,-6.529,0.314,0.707,90.425,pagode,Medium,6.463383333333334,387,6,27,6:27,High
87063,0qyMrxLDdU14grB9GWndxa,Chuck Berry,Best Christmas Music 2022,Run Rudolph Run,0,162897,False,0.647,0.876,-5.662,0.26,0.949,151.925,r-n-b,Low,2.71495,162,2,42,2:42,High
55929,3Zms33ljkpMreeKYeEyBzv,Pritam;Benny Dayal,83 (Original Motion Picture Soundtrack),Bigadne De,43,258750,False,0.632,0.821,-4.51,0.293,0.44,127.994,indian,Medium,4.3125,258,4,18,4:18,High
3866,5pKCDm2fw4k6D6C5Rk646C,Bullet For My Valentine,The Poison,Tears Don't Fall,65,348386,True,0.214,0.931,-3.347,0.0797,0.233,162.115,alternative,Medium,5.806433333333334,348,5,48,5:48,High
59836,4obJtkTzN2YqRwcltTu97a,Jaleh Negari,Weaver ~,the harvester,0,329273,False,0.185,0.428,-16.046,0.364,0.0353,133.922,iranian,Low,5.4878833333333334,329,5,29,5:29,Medium
90293,68YSWyORaQWhyjraUF95D6,Los Freddy's,Antología. . . Los Freddy's,Tu inolvidable sonrisa - Con banda,37,166813,False,0.638,0.349,-8.247,0.0668,0.94,103.081,rock-n-roll,Low,2.7802166666666666,166,2,46,2:46,Low
69085,73H37RXqxkb7y48reuhgRc,ThirumaLi,Malayali Da,Malayali Da,48,196052,False,0.754,0.765,-7.23,0.11,0.23,98.031,malay,Medium,3.267533333333333,196,3,16,3:16,High
50422,1PsY0LaQ87ZR2s6fuQtc2X,Pappo,Por Siempre,Que Sea Rock,25,268400,False,0.305,0.96,-4.717,0.982,0.361,157.201,heavy-metal,Low,4.473333333333334,268,4,28,4:28,High
26526,0JdOecAql2ELcACz2mLxuj,Randy Newman,A Bug's Life,"The City - From ""A Bug's Life""/Score",22,155000,False,0.261,0.151,-16.686,0.122,0.252,82.135,disney,Low,2.5833333333333335,155,2,35,2:35,Low
5733,4oQ0u90vIpHYPnc85OeS1v,Macaroni Empitsu,ハッピーエンドへの期待は,mother,36,215562,False,0.457,0.814,-4.431,0.341,0.514,158.077,anime,Low,3.5927,215,3,35,3:35,High
106567,4HU0MjPOx03nMwRNIK3x2i,John Dahlbäck;Francesco Diaz;Young Rebels,"Mad Weekend (Groovy Party Tunes), Vol. 3",Morphine - Francesco Diaz & Young Rebels Mix,0,429000,False,0.797,0.709,-9.849,0.0662,0.343,128.0,swedish,Low,7.15,429,7,9,7:09,High
102471,4fTHlSAySrSeveDQpxBSfp,Keenan Te,Forever With You,Forever With You,59,204800,False,0.515,0.249,-8.59,0.0947,0.297,140.243,songwriter,Medium,3.4133333333333336,204,3,24,3:24,Low
111557,68pP7yZDSypoO61c71GmMD,Nightmares On Wax,Own Me (Live at Pikes Ibiza),Own Me - Live at Pikes Ibiza,43,496033,False,0.437,0.498,-11.555,0.0569,0.369,93.367,trip-hop,Medium,8.267216666666666,496,8,16,8:16,Medium
27264,4m7qxTZ8NLLIyqGlrABAYq,Pola & Bryson,Pacific - EP,Pacific,20,327398,False,0.589,0.901,-1.663,0.1,0.11,173.979,drum-and-bass,Low,5.4566333333333334,327,5,27,5:27,High
67564,4anDOL5GSVuH10FFmjNBdc,Sofía Reyes;Rita Ora;Anitta,The State of Pop,R.I.P.,1,187200,True,0.764,0.751,-3.713,0.0696,0.698,100.074,latin,Low,3.12,187,3,7,3:07,High
110826,0tQIROLkrjb4s3UFeJd0EE,Digicult;Tropical Bleyage,Soul Samadhi,Aradhana - Original Mix,30,415497,False,0.541,0.946,-4.97,0.381,0.149,145.004,trance,Low,6.92495,415,6,55,6:55,High
1581,2t6XaEhrYLYP6ysVveqiFr,The Bongo Hop;Maikcel,"Satingarona, Vol. 1",Nowa - Radio Edit,19,218087,False,0.742,0.919,-6.173,0.0303,0.96,99.906,afrobeat,Low,3.6347833333333335,218,3,38,3:38,High
76465,3JjHoGXj4nXx2jEJsNVjyp,Alberto Urso,Il Sole Ad Est,Il Sole Ad Est,23,205120,False,0.412,0.578,-3.756,0.121,0.133,123.402,opera,Low,3.4186666666666667,205,3,25,3:25,Medium
54082,6qsZP3u6wkeRDFd4GiLLOg,Susumu Yokota,Sakura,Tobiume,19,278693,False,0.245,0.257,-17.027,0.0643,0.0379,104.0,idm,Low,4.6448833333333335,278,4,38,4:38,Low
41225,5JpbpsjhJeNwixBzbobklV,Within Temptation,The Unforgiving,Shot in the Dark,54,302240,False,0.524,0.883,-4.148,0.107,0.289,106.045,goth,Medium,5.037333333333334,302,5,2,5:02,High
6482,6flhEivmmwE0fMB1vEmwnn,Behemoth,Opvs Contra Natvram,Once Upon A Pale Horse,46,256785,True,0.528,0.93,-4.43,0.134,0.202,99.978,black-metal,Medium,4.27975,256,4,16,4:16,High
107433,2YdolUC96bNNnOEAJIynuC,Indochine,13,La 13ème vague,29,299053,False,0.602,0.868,-7.918,0.195,0.315,132.015,synth-pop,Low,4.984216666666667,299,4,59,4:59,High
1174,49ieDVc3fyaSV6QUiusAWG,Criolo,Espiral de Ilusão - Deluxe Edition,Língua Felina – Deluxe Edition,26,180480,False,0.77,0.797,-4.778,0.0928,0.964,96.879,afrobeat,Low,3.008,180,3,0,3:00,High
59182,5hNKeOLajiltMKPYuBGP0a,Alphaxone;Dronny Darko,Forsaken,Approaching,6,330773,False,0.17,0.184,-29.631,0.11,0.0946,65.909,iranian,Low,5.512883333333333,330,5,30,5:30,Low
76665,55dMOtuZtkXRG5RBwo3mIt,Piero Cappuccilli;Margherita Rinaldi,Rigoletto - Highlights,"Rigoletto - Si, Vendetta, Tremenda Vendetta",21,148066,False,0.399,0.34,-12.811,0.69,0.351,77.6,opera,Low,2.467766666666667,148,2,28,2:28,Low
104423,2LNqmG9p2WfINRApOqFC3p,Luis Eduardo Aute,"Los Mejores Trovadores, Vol. 5",Sin Tu Latido - EN VIVO,30,309320,False,0.514,0.605,-6.754,0.418,0.204,133.269,spanish,Low,5.155333333333333,309,5,9,5:09,Medium
80858,2znIV62IxtbY9gSEPdIAho,Arijit Singh,Creature 3D,Sawan Aaya Hai,57,288176,False,0.365,0.67,-7.51,0.14,0.367,78.776,pop-film,Medium,4.802933333333334,288,4,48,4:48,Medium
1537,3nbKTtv513rzhGFgtWhGJ4,Jor'dan Armstrong;Lowell Pye,Blsd (Deluxe),Miracle,20,230225,False,0.307,0.68,-4.153,0.102,0.224,74.151,afrobeat,Low,3.837083333333333,230,3,50,3:50,Medium
101033,2mTQe4Hnz3xLPw8T3WIHQg,White Noise for Babies,Twilight Noise,Sea Life,0,182541,False,0.0676,0.125,-22.321,0.102,0.0327,74.665,sleep,Low,3.04235,182,3,2,3:02,Low
69431,4k4SLFPXJJn8xT2yIVmctA,Havoc Mathan;Havoc Naven,Best of Havoc Brothers,Thirunanggai,31,323773,False,0.693,0.855,-8.394,0.105,0.856,86.033,malay,Low,5.396216666666667,323,5,23,5:23,High
66286,7JA6riGm8ibV6aDl9DX3LI,Mini Pop Kids,Mini Pop Kids 18,Intentions,14,210280,False,0.832,0.532,-6.856,0.104,0.746,148.031,kids,Low,3.5046666666666666,210,3,30,3:30,Medium
44987,2Cb1ZAkSUNrsrJcBhEEhFH,Shinedown,Somewhere in the Stratosphere,Burning Bright - Live from Washington State,25,233040,False,0.533,0.865,-3.215,0.894,0.235,113.364,grunge,Low,3.884,233,3,53,3:53,High
67442,58V8EB4yZaB1MFVsnU3I06,Pablo Alborán;David Bisbal;Antonio Carmona;Jesse & Joy;Juanes;Malú;Vanesa Martín;India Martinez;Antonio Orozco;Niña Pastori;Laura Pausini;Abel Pintos;Rozalén;Shakira;Tommy Torres;Manuel Carrasco;Pablo López,Retro Baladas,"Y, ¿Si Fuera Ella? - + Es +",0,250000,False,0.459,0.536,-5.76,0.209,0.203,75.999,latin,Low,4.166666666666667,250,4,10,4:10,Medium
111786,1RxpDujzHDCbEMavfOxsPa,Everything But The Girl,The Language of Life (Deluxe Edition),My Baby Don't Love Me - 2013 Remaster,19,221506,False,0.423,0.602,-8.757,0.0784,0.791,177.975,trip-hop,Low,3.6917666666666666,221,3,41,3:41,Medium
35583,1WFBHaUH0hI5Y7ucBrSoBo,Rafinha o Big Love,Seresta do Rafinha,Frio da Solidão,40,214674,False,0.736,0.832,-2.575,0.203,0.531,135.026,forro,Low,3.5779,214,3,34,3:34,High
24400,2TUSbKRL9amtnbH5bwYnt0,Juan Atkins,Back To Basics (Part 1),Track Ten,34,361400,False,0.552,0.767,-14.412,0.118,0.617,131.242,detroit-techno,Low,6.023333333333333,361,6,1,6:01,High
17630,65tuNzTvQRvOpN7hxLpwgi,Absolute Valentine,Police Heartbreaker,Extreme Drift,43,208695,False,0.644,0.884,-6.52,0.0845,0.597,114.982,club,Medium,3.47825,208,3,28,3:28,High
28040,3ru9fQE0kYFWklLiyi8kKe,ILLENIUM;Spiritbox,Rock Brandneu,Shivering,1,300916,False,0.428,0.907,-3.063,0.129,0.244,149.955,dub,Low,5.015266666666666,300,5,0,5:00,High
87135,5dva7BVCxokQMBpa6c3iBi,Titãs,Só as Melhores do Pop Rock Brasileiro,Família,0,249866,False,0.558,0.683,-6.061,0.062,0.624,79.508,r-n-b,Low,4.164433333333333,249,4,9,4:09,Medium
100145,422GpyFjvjVAcTqBQ9lzRT,Los Caligaris,Bailarín Apocalíptico,Un Elefante en un Pesebre,43,238849,False,0.675,0.502,-6.042,0.105,0.673,97.014,ska,Medium,3.9808166666666667,238,3,58,3:58,Medium
96951,50jkMDHSMqSYl58N4m5eeP,Mantu Chhuria;Asima Panda;Abhinash Mishra,Sambalpuri Nagin Dance,Sambalpuri Nagin Dance,23,304008,False,0.633,0.956,-2.568,0.116,0.64,91.99,samba,Low,5.0668,304,5,4,5:04,High
71690,0UIrLwFq3cvTg5vBMmlfjp,ŠKWOR,Tváře smutnejch hrdinů,Nejistá přítomnost,42,236506,False,0.603,0.789,-4.918,0.101,0.506,115.011,metal,Medium,3.9417666666666666,236,3,56,3:56,High
112659,4P7b0CQDQos4tBDmsfyh9x,Son Feci Bisiklet,Çikolata,Çikolata,39,200145,False,0.541,0.84,-10.416,0.302,0.91,137.04,turkish,Low,3.33575,200,3,20,3:20,High
82748,1kIlUyCy5HJOZrm4fap6Yq,Spinning Jennies,Det våras för Werther,Hon bor i Hammarbyhöjden,20,127059,False,0.58,0.565,-6.117,0.26,0.915,148.994,power-pop,Low,2.11765,127,2,7,2:07,Medium
76601,67z0TkcOGU0hs8yvRevOMV,André Rieu;Johann Strauss Orchestra,Amore,Only Love,51,219266,False,0.118,0.267,-12.754,0.106,0.0652,81.506,opera,Medium,3.6544333333333334,219,3,39,3:39,Low
47273,3uMmllZo1AfoEnVT4ENCD3,Deep Purple,Machine Head (Remastered),Highway Star - Remastered 2012,67,366136,False,0.307,0.909,-7.08,0.125,0.443,173.674,hard-rock,Medium,6.102266666666667,366,6,6,6:06,High
55978,2UNXhR8Vl1EQxoMola5TDX,Keethan;Amal Jose;Pavitra Krishnan;Shravan Sridhar,Mizhi,Mizhi,42,199741,False,0.369,0.615,-6.394,0.337,0.195,77.566,indian,Medium,3.3290166666666665,199,3,19,3:19,Medium
101542,5rxFfpGUKdpsbhLBE51F1b,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,"Baby Sleep Music: Soothing Baby Lullaby Music For Babies, Sleep Aid and Sleeping Music",Nursery Rhymes,36,130872,False,0.128,0.00262,-36.35,0.0843,0.0365,74.138,sleep,Low,2.1812,130,2,10,2:10,Low
73025,0evYoPRWnnQ6ACNC0LJPul,Boris Brejcha,Up Down Jumper,Up Down Jumper,59,432000,False,0.795,0.652,-8.042,0.0879,0.121,124.995,minimal-techno,Medium,7.2,432,7,12,7:12,Medium
82469,7zDzoMGQURPsfDsGOLookv,Joe Jackson,Steppin' Out: The Very Best Of Joe Jackson,Steppin' Out,25,261826,False,0.592,0.481,-7.18,0.067,0.58,159.605,power-pop,Low,4.363766666666667,261,4,21,4:21,Medium
11463,6x2fElXvwEvLoTTtDLrzjW,Patrick Doyle,Thor,Sons of Odin,51,108626,False,0.476,0.496,-16.564,0.101,0.24,125.523,british,Medium,1.8104333333333333,108,1,48,1:48,Medium
33003,03eJ2DclFWXYU8GWgANdmZ,XXXTENTACION;PnB Rock;Trippie Redd,Bad Vibes Forever,bad vibes forever,75,150475,True,0.8,0.526,-5.153,0.0571,0.746,129.874,emo,High,2.5079166666666666,150,2,30,2:30,Medium
100816,0cxOrceVGTBtqQ4kb85Xjx,Los Pericos,Yerba Buena,No Me Pares,34,213666,False,0.52,0.977,-2.826,0.178,0.655,172.763,ska,Low,3.5611,213,3,33,3:33,High
31118,0zqBZqm5czQ3A4EoSdKFHj,Alan Walker;Benjamin Ingrosso,World Of Walker,Man On The Moon,73,178625,False,0.668,0.816,-5.648,0.197,0.5,129.971,electro,High,2.9770833333333333,178,2,58,2:58,High
74251,0WU1hXQvd8IVWPVAPSBwCa,Mc Tha,Rito de Passá,Despedida,45,250000,False,0.698,0.609,-7.507,0.122,0.448,160.039,mpb,Medium,4.166666666666667,250,4,10,4:10,Medium
64410,6IEFoFgcBHh3Q3FGcXysCR,Dean Martin,Classic Christmas 2022,Let It Snow! Let It Snow! Let It Snow!,0,115240,False,0.484,0.332,-10.312,0.373,0.683,134.999,jazz,Low,1.9206666666666667,115,1,55,1:55,Low
73494,4xAXnJAykuStSHm9NDkdLK,Acid Pauli,Bar 25: Tage Ausserhalb der Zeit,I See A Darkness,22,302015,False,0.799,0.568,-8.832,0.255,0.353,124.004,minimal-techno,Low,5.0335833333333335,302,5,2,5:02,Medium
105947,0EaAdxreF6MAcDnUHYZgpm,"Sarah, the Illstrumentalist",FLOWERS,Calendula,6,128774,False,0.591,0.43,-8.031,0.237,0.359,92.943,study,Low,2.1462333333333334,128,2,8,2:08,Medium
75187,3Seicc46xmtzCEz6jjyOqw,George Winston,Night,Making A Way,28,108093,False,0.572,0.00282,-22.044,0.103,0.607,130.71,new-age,Low,1.80155,108,1,48,1:48,Low
93226,47TJU5k15S4pZ2RlVItQEB,Zhanna Bichevskaya;Gennadiy Ponomarjov,Господа офицеры,Всё теперь против нас,5,237174,False,0.437,0.309,-11.948,0.0937,0.255,93.147,romance,Low,3.9529,237,3,57,3:57,Low
27536,21WfC9R92iolnqg0gduHsX,Tantrum Desire,Resistance,Resistance,17,287360,False,0.557,0.966,-3.213,0.0919,0.445,173.99,drum-and-bass,Low,4.789333333333333,287,4,47,4:47,High
107059,08kSDRN3ZUB5V5ba2Rt5KB,Tove Lo;SG Lewis,Dirt Femme,Call on Me (with SG Lewis),63,196537,False,0.548,0.884,-5.225,0.151,0.335,120.989,synth-pop,Medium,3.2756166666666666,196,3,16,3:16,High
37172,40ePiQcHxBy0g282GsRK5I,MC Joãozinho VT;Mc Kako;DJ BOY;MC Tuto;Matheuszin DJ,Deixa Nós Viver em Paz,Deixa Nós Viver em Paz,7,231529,True,0.944,0.608,-3.989,0.106,0.642,113.355,funk,Low,3.858816666666667,231,3,51,3:51,Medium
32934,3MYUHaITeEQh3WjMkHr67z,Romare,"Love Songs, Pt. 1",Hey Now - When I Give You All My Lovin',61,146842,False,0.866,0.342,-8.42,0.178,0.115,125.427,electronic,Medium,2.4473666666666665,146,2,26,2:26,Low
35962,6qFDQW9hofXew3ifd8Qa4O,Dan Ventura,Seresta do Dan Ventura,Indiferença / Está Noite Foi Maravilhosa / Não Olhe Assim / Meiga Senhorita,37,415205,False,0.922,0.671,-4.844,0.255,0.96,127.988,forro,Low,6.920083333333333,415,6,55,6:55,Medium
42112,6XiZvljaX3Aky59o6vBfDZ,Man Is The Bastard,Thoughtless,Puppy Mill,18,208373,True,0.276,0.898,-13.413,0.197,0.22,149.411,grindcore,Low,3.4728833333333333,208,3,28,3:28,High
96052,6o0hAjoZw1t2tWYlNa6SFd,Nil Sagar;Archana Padhi,Gelehi,Gelehi,35,280295,False,0.401,0.989,-2.953,0.088,0.533,79.133,samba,Low,4.671583333333333,280,4,40,4:40,High
64522,2ehMCF9GMSJdzXkJE8j94E,Gregory Porter,JULMYS,The Christmas Song,0,224906,False,0.321,0.09,-21.296,0.0998,0.157,65.825,jazz,Low,3.7484333333333333,224,3,44,3:44,Low
70137,4uuMzC2HHpyzljOdj83sHI,Lara Liang,"親愛的, 熱愛的 (電視劇原聲帶)","光耀 (電視劇《親愛的, 熱愛的》插曲)",36,190208,False,0.737,0.771,-4.551,0.075,0.437,110.058,mandopop,Low,3.1701333333333332,190,3,10,3:10,High
32149,67HyrTkDWSI00qAhvyQFEW,LCD Soundsystem,All Out Alternative,Daft Punk Is Playing at My House,0,201720,False,0.922,0.839,-6.908,0.0217,0.977,135.997,electronic,Low,3.362,201,3,21,3:21,High
107964,4STYgoq9U6kbLkyAOCSOno,Dragonette;Sunnery James & Ryan Marciano;Cat Dealers;Bruno Martini;Les Bisous,Summer Thing (Les Bisous Remix),Summer Thing - Les Bisous Remix,51,154634,False,0.76,0.71,-5.054,0.0818,0.534,123.033,synth-pop,Medium,2.5772333333333335,154,2,34,2:34,High
85981,5ME0XD3Ix4Z8IdJkK0rxEE,Rybičky 48,Pořád nás to baví,Čas líbá nás,35,181200,False,0.42,0.93,-3.297,0.0913,0.549,199.92,punk-rock,Low,3.02,181,3,1,3:01,High
34868,2vZ2CUXoqBUUknYiM6o9aE,Nusrat Fateh Ali Khan;Afternight Vibes,"Revamped, Vol. 3 (Remix)",Woh Hata Rahe Hain Parda,36,291448,False,0.497,0.836,-5.74,0.211,0.498,91.994,folk,Low,4.857466666666666,291,4,51,4:51,High
48303,7e8CuL07X8B7EKA4h84V9Z,Being As An Ocean,PROXY: An A.N.I.M.O. Story,Tragedy,53,228599,False,0.464,0.707,-5.171,0.141,0.2,163.893,hardcore,Medium,3.8099833333333333,228,3,48,3:48,High
43565,3n3wsH09Hh6wGatQzopTJs,Dom Dolla;Clementine Douglas;Matt Guy,Miracle Maker (Matt Guy Remix),Miracle Maker - Matt Guy Remix,0,229428,False,0.78,0.929,-4.649,0.213,0.484,130.03,groove,Low,3.8238,229,3,49,3:49,High
14369,39rcV2H8yMk2zfRfNkiS0r,Blippi,Blippi's Nursery Rhymes,John Jacob Jingleheimer Schmidt,50,96703,False,0.856,0.718,-7.811,0.0708,0.897,119.402,children,Medium,1.6117166666666667,96,1,36,1:36,High
73878,1wHWjFbNHj5oz1OQ1QIgVx,Mollono.Bass;Ava Asante,Von Wustrow nach Paris,Here We Go Again Mamazita,18,469558,False,0.837,0.415,-11.378,0.0693,0.811,125.998,minimal-techno,Low,7.825966666666667,469,7,49,7:49,Medium
74496,4Jpx1DL37PvEcP3egmYk2D,Benito Di Paula,Benito Di Paula Ao Vivo,Charlie Brown,42,286306,False,0.458,0.754,-11.326,0.878,0.797,135.225,mpb,Medium,4.771766666666666,286,4,46,4:46,High
19929,78vTiLFfciZ5kiryzaWFbk,Vassendgutane,Ungkar med dobbelseng,Hjortejakt,43,240546,False,0.62,0.828,-4.74,0.293,0.766,107.562,country,Medium,4.0091,240,4,0,4:00,High
101728,28VIXuS4zgCK0MQyuggax8,Nature Sounds;Rain Sounds Lab;Rain,Tornado Rain Storm,Tornado Rain Storm,34,37333,False,0.188,0.959,-28.842,0.592,0.00309,70.614,sleep,Low,0.6222166666666666,37,0,37,0:37,High
80949,6nDJIzi6BezsTcCdw8fmMg,Udit Narayan;Kavita Krishnamurthy,My Best Collection - Udit Narayan,"Bin Tere Sanam (From ""Yaara Dildara"")",57,390560,False,0.627,0.838,-8.168,0.122,0.728,138.856,pop-film,Medium,6.509333333333333,390,6,30,6:30,High
58181,1GdSeZej0EL6gMqrLIUjo7,Nine Inch Nails,Live: And All That Could Have Been,Piggy,28,291426,False,0.643,0.87,-4.008,0.748,0.344,131.941,industrial,Low,4.8571,291,4,51,4:51,High
42091,0489C8AQ7sbk4hnXW1mOEO,Sore Throat,Unhindered By Talent,War Is Horrendous,17,83213,False,0.12,0.962,-6.058,0.324,0.0908,90.709,grindcore,Low,1.3868833333333332,83,1,23,1:23,High
84306,6zGFOp6rJZbYSp9DQO5AHY,Pink Floyd,Obscured by Clouds,Wot's...Uh the Deal,53,309106,False,0.479,0.324,-16.001,0.0675,0.57,86.75,psych-rock,Medium,5.151766666666667,309,5,9,5:09,Low
66257,39m8Rvbp9z8HXyyCuEY1Dv,Jack Hartmann,Science Songs All Day Long,3 States of Matter,14,175862,False,0.921,0.924,-4.887,0.532,0.58,115.995,kids,Low,2.931033333333333,175,2,55,2:55,High
47408,5WSsTyBvMEFG3ac6JKb9gY,Scorpions,Comeblack,Wind of Change,60,308866,False,0.491,0.613,-5.567,0.107,0.175,75.907,hard-rock,Medium,5.147766666666667,308,5,8,5:08,Medium
48388,4Ef4F9tbb9XcAJwBIdoag7,Millencolin,Pennybridge Pioneers,Stop to Think,34,132600,False,0.358,0.967,-3.205,0.225,0.579,137.395,hardcore,Low,2.21,132,2,12,2:12,High
45430,3oyTqxLuItCdLpXUXlE3aF,Pantelis Thalassinos;Giannis Nikolaou,Oi Aggeloi Tou Erota,Tou Feggariou,24,282053,False,0.48,0.287,-11.621,0.0867,0.332,103.814,guitar,Low,4.7008833333333335,282,4,42,4:42,Low
75765,0qeGdBTMsG8arBbybvH17q,Bernward Koch,Gentle Spirit,An Evening Walk,51,239053,False,0.269,0.127,-16.917,0.114,0.0981,125.241,new-age,Medium,3.9842166666666667,239,3,59,3:59,Low
93090,0lm2MMd3akr2VYEVWM2j83,Ivan Rebroff,Ah ! Si j'étais riche...,Hey andrjuschka,10,148626,False,0.603,0.67,-8.621,0.254,0.746,130.472,romance,Low,2.4771,148,2,28,2:28,Medium
53431,2Y4tS3lXcPL0iMtIviTKgf,Clean Bandit;A7S,BEST WORKOUT BEATS,Everything but You,0,198014,False,0.679,0.764,-5.301,0.0951,0.471,124.977,house,Low,3.3002333333333334,198,3,18,3:18,High
9907,0mOTIdOUMEhiY9OQ6Rz2Wg,Fabio Brazza,Epopéia da Poeira Cósmica,Pangeia,43,338520,False,0.74,0.722,-6.765,0.108,0.76,148.935,brazil,Medium,5.642,338,5,38,5:38,High
24540,7cjwp1kToRye3ZX5ZiwYh5,Drexciya,Harnessed the Storm,Aquatic Cataclysm,9,319213,False,0.78,0.573,-13.034,0.0907,0.641,131.862,detroit-techno,Low,5.320216666666667,319,5,19,5:19,Medium
48041,1uOe9m9bAiAY4kGnGDu1Ns,Los Prisioneros,Rock un sentimiento vol. I,Amiga Mía,0,244053,False,0.79,0.606,-7.699,0.133,0.903,135.276,hardcore,Low,4.06755,244,4,4,4:04,Medium
59596,3G34dsCKMRQfTWpiVrwbpR,Alireza Mashayekhi;Kimia Hesabi;Ying-Shan Su,Nemāno Gaona,Sonata for Viola & Piano: I. —,0,208185,False,0.245,0.0297,-21.606,0.328,0.0556,169.597,iranian,Low,3.46975,208,3,28,3:28,Low
106839,2GZ9n5ro8Kcj2IVg1XHHYE,Eddie Meduza,Silver Wheels,Silver Wheels,36,190960,False,0.759,0.612,-8.08,0.112,0.961,127.757,swedish,Low,3.1826666666666665,190,3,10,3:10,Medium
71056,7oVEtyuv9NBmnytsCIsY5I,Linkin Park,LIVING THINGS,BURN IT DOWN,75,230253,False,0.585,0.972,-4.45,0.0707,0.585,110.006,metal,High,3.83755,230,3,50,3:50,High
18192,7EqxObko1BrIksDyY658iZ,Mike Birbiglia,Sleepwalk with Me - Live,The Missile,25,700706,False,0.517,0.72,-7.322,0.822,0.502,113.008,comedy,Low,11.678433333333333,700,11,40,11:40,High
33216,65u1dHQyQyE4y4aN2eDmMF,XXXTENTACION;Matt Ox,?,$$$ - with Matt Ox,63,130403,True,0.774,0.507,-6.952,0.138,0.508,140.067,emo,Medium,2.1733833333333332,130,2,10,2:10,Medium
81653,65c6VCikt7f5sAS1heoYQC,Bohemia;Sidhu Moose Wala,Same Beef,Same Beef,68,290360,False,0.779,0.854,-4.958,0.21,0.379,91.992,pop,Medium,4.839333333333333,290,4,50,4:50,High
50215,2GrD9wLTUxuF2sPF40WdjC,Mastifal,Holocausto Mental (Remastered),Apodado hijo del diablo,28,182240,False,0.33,0.973,-3.939,0.233,0.446,100.01,heavy-metal,Low,3.037333333333333,182,3,2,3:02,High
23772,7zk30nOIKq22B8KepYdQyW,Autograf;Alex Schulz,Heartbeat Remixes,Heartbeat - Alex Schulz Remix,51,201682,False,0.728,0.702,-9.242,0.151,0.0549,123.932,deep-house,Medium,3.3613666666666666,201,3,21,3:21,High
671,4qoD4IJbbir3hsAu4IowiG,The Civil Wars,The Civil Wars,Devil's Backbone,47,149426,False,0.254,0.349,-10.02,0.234,0.303,170.214,acoustic,Medium,2.4904333333333333,149,2,29,2:29,Low
24997,5SKCzrqVptE1YpRpTgNUQf,Inner City;Carl Craig,30 Years EP,Till We Meet Again - Inner City Edit of Carl Craig Remix,7,189677,False,0.488,0.944,-6.55,0.14,0.187,124.032,detroit-techno,Low,3.1612833333333334,189,3,9,3:09,High
89852,3f5lA8nnc4YYF1qf78WpHw,Anuel AA;Romeo Santos,Ella Quiere Beber (Remix),Ella Quiere Beber - Remix,76,219357,False,0.75,0.665,-3.083,0.0515,0.697,95.239,reggaeton,High,3.65595,219,3,39,3:39,Medium
74224,354j6LPNLlWsKvQJQuye0X,Raul Seixas,E-Collection,O carimbador maluco,46,140666,False,0.673,0.846,-7.918,0.408,0.772,148.118,mpb,Medium,2.3444333333333334,140,2,20,2:20,High
51719,4ABLgdKKYK7DJLPDCDnoMc,Machine Gun Kelly;Camila Cabello,Mientras hago aromaterapia,Bad Things,1,239289,False,0.679,0.697,-4.75,0.178,0.287,137.816,hip-hop,Low,3.98815,239,3,59,3:59,Medium
